method,model_name,task_name,seed,train_subset_size,primary_metric_name,primary_metric,trainable_parameters,trainable_percentage,epoch,eval_accuracy,eval_loss,eval_matthews_correlation,eval_primary_metric,eval_runtime,eval_samples_per_second,eval_steps_per_second,eval_f1
bitfit,bert-base-uncased,cola,1024,500,matthews_correlation,0.23303227029913817,104450,0.09540226132861436,10.0,0.7171620325982742,0.5964890122413635,0.23303227029913817,0.23303227029913817,0.7677,1358.544,85.967,
bitfit,bert-base-uncased,cola,123,500,matthews_correlation,0.24827621061944255,104450,0.09540226132861436,10.0,0.7229146692233941,0.6373146176338196,0.24827621061944255,0.24827621061944255,1.2007,868.667,54.968,
bitfit,bert-base-uncased,cola,42,500,matthews_correlation,0.2808231208963771,104450,0.09540226132861436,10.0,0.7305848513902206,0.6871466636657715,0.2808231208963771,0.2808231208963771,1.0439,999.122,63.223,
bitfit,bert-base-uncased,cola,456,500,matthews_correlation,0.19491696791929794,104450,0.09540226132861436,10.0,0.7114093959731543,0.6026841998100281,0.19491696791929794,0.19491696791929794,1.7609,592.321,37.481,
bitfit,bert-base-uncased,cola,789,500,matthews_correlation,0.17458831044595108,104450,0.09540226132861436,10.0,0.7075743048897412,0.6655568480491638,0.17458831044595108,0.17458831044595108,1.1218,929.746,58.833,
full_ft,bert-base-uncased,cola,1024,500,matthews_correlation,0.2813373149696202,109483778,100.0,3.0,0.7142857142857143,0.590182363986969,0.2813373149696202,0.2813373149696202,1.1958,872.249,55.195,
full_ft,bert-base-uncased,cola,123,500,matthews_correlation,0.3594552668244613,109483778,100.0,3.0,0.7526366251198466,0.5973761081695557,0.3594552668244613,0.3594552668244613,0.9181,1136.089,71.891,
full_ft,bert-base-uncased,cola,42,500,matthews_correlation,0.34773686612908533,109483778,100.0,3.0,0.7488015340364333,0.6685835719108582,0.34773686612908533,0.34773686612908533,0.7591,1373.98,86.944,
full_ft,bert-base-uncased,cola,456,500,matthews_correlation,0.23962319473099683,109483778,100.0,3.0,0.7209971236816874,0.5638731122016907,0.23962319473099683,0.23962319473099683,0.8329,1252.197,79.238,
full_ft,bert-base-uncased,cola,789,500,matthews_correlation,0.30777628659792017,109483778,100.0,3.0,0.738255033557047,0.568021833896637,0.30777628659792017,0.30777628659792017,0.8408,1240.558,78.501,
gradaware_lora,bert-base-uncased,cola,1024,500,matthews_correlation,0.3972655223454204,296450,0.2700395193203643,10.0,0.763183125599233,0.8196132779121399,0.3972655223454204,0.3972655223454204,0.9358,1114.559,70.528,
gradaware_lora,bert-base-uncased,cola,123,500,matthews_correlation,0.3945310342011491,296450,0.2700395193203643,10.0,0.7641418983700863,0.8242605328559875,0.3945310342011491,0.3945310342011491,0.9667,1078.968,68.276,
gradaware_lora,bert-base-uncased,cola,42,500,matthews_correlation,0.33585812828157013,296450,0.2700395193203643,10.0,0.7459252157238735,0.9096094965934753,0.33585812828157013,0.33585812828157013,0.9665,1079.112,68.285,
gradaware_lora,bert-base-uncased,cola,456,500,matthews_correlation,0.3768849092974155,296450,0.2700395193203643,10.0,0.7583892617449665,0.8015660047531128,0.3768849092974155,0.3768849092974155,0.9798,1064.539,67.363,
gradaware_lora,bert-base-uncased,cola,789,500,matthews_correlation,0.2861838840234212,296450,0.2700395193203643,10.0,0.7325023969319271,0.9667561054229736,0.2861838840234212,0.2861838840234212,1.0072,1035.529,65.527,
lora,bert-base-uncased,cola,1024,500,matthews_correlation,0.36386957206603754,296450,0.2700395193203643,10.0,0.75071907957814,0.7823035717010498,0.36386957206603754,0.36386957206603754,2.7326,381.684,24.153,
lora,bert-base-uncased,cola,123,500,matthews_correlation,0.38613653119303804,296450,0.2700395193203643,10.0,0.7612655800575263,0.8392069339752197,0.38613653119303804,0.38613653119303804,0.9974,1045.741,66.173,
lora,bert-base-uncased,cola,42,500,matthews_correlation,0.32891149753589877,296450,0.2700395193203643,10.0,0.7440076701821668,0.9273836016654968,0.32891149753589877,0.32891149753589877,1.0009,1042.059,65.94,
lora,bert-base-uncased,cola,456,500,matthews_correlation,0.36155446443050376,296450,0.2700395193203643,10.0,0.7535953978907,0.7687424421310425,0.36155446443050376,0.36155446443050376,0.9069,1150.061,72.775,
lora,bert-base-uncased,cola,789,500,matthews_correlation,0.30159581039675487,296450,0.2700395193203643,10.0,0.7363374880153404,0.9603567719459534,0.30159581039675487,0.30159581039675487,0.9717,1073.358,67.921,
topheavy_lora,bert-base-uncased,cola,1024,500,matthews_correlation,0.3653477747079991,296450,0.2700395193203643,10.0,0.7526366251198466,0.7777054905891418,0.3653477747079991,0.3653477747079991,0.9876,1056.131,66.831,
topheavy_lora,bert-base-uncased,cola,123,500,matthews_correlation,0.38276695093199337,296450,0.2700395193203643,10.0,0.7603068072866731,0.8406432271003723,0.38276695093199337,0.38276695093199337,1.7625,591.781,37.447,
topheavy_lora,bert-base-uncased,cola,42,500,matthews_correlation,0.36692680637557235,296450,0.2700395193203643,10.0,0.7555129434324065,0.8931590914726257,0.36692680637557235,0.36692680637557235,1.0743,970.838,61.434,
topheavy_lora,bert-base-uncased,cola,456,500,matthews_correlation,0.3321351760221421,296450,0.2700395193203643,10.0,0.7440076701821668,0.8058501482009888,0.3321351760221421,0.3321351760221421,1.1673,893.546,56.543,
topheavy_lora,bert-base-uncased,cola,789,500,matthews_correlation,0.2909128313548888,296450,0.2700395193203643,10.0,0.7334611697027804,0.9883328676223755,0.2909128313548888,0.2909128313548888,1.5518,672.129,42.532,
bitfit,distilbert-base-uncased,cola,1024,500,matthews_correlation,0.27874537021618057,643586,0.961221572515634,10.0,0.7219558964525408,0.6356133222579956,0.27874537021618057,0.27874537021618057,0.8063,1293.493,81.851,
bitfit,distilbert-base-uncased,cola,123,500,matthews_correlation,0.28869453824835867,643586,0.961221572515634,10.0,0.7315436241610739,0.7215172052383423,0.28869453824835867,0.28869453824835867,0.8359,1247.826,78.961,
bitfit,distilbert-base-uncased,cola,42,500,matthews_correlation,0.24658267515219381,643586,0.961221572515634,10.0,0.716203259827421,0.7182372808456421,0.24658267515219381,0.24658267515219381,0.7593,1373.658,86.924,
bitfit,distilbert-base-uncased,cola,456,500,matthews_correlation,0.23339883669757286,643586,0.961221572515634,10.0,0.7142857142857143,0.6729159951210022,0.23339883669757286,0.23339883669757286,0.6281,1660.604,105.081,
bitfit,distilbert-base-uncased,cola,789,500,matthews_correlation,0.21946376374401055,643586,0.961221572515634,10.0,0.713326941514861,0.7250960469245911,0.21946376374401055,0.21946376374401055,0.6738,1548.05,97.959,
full_ft,distilbert-base-uncased,cola,1024,500,matthews_correlation,0.1301666971998502,66955010,100.0,3.0,0.6931927133269415,0.5759195685386658,0.1301666971998502,0.1301666971998502,0.6,1738.346,110.001,
full_ft,distilbert-base-uncased,cola,123,500,matthews_correlation,0.0,66955010,100.0,3.0,0.6912751677852349,0.6562843918800354,0.0,0.0,0.6282,1660.249,105.059,
full_ft,distilbert-base-uncased,cola,42,500,matthews_correlation,0.1756253279168749,66955010,100.0,3.0,0.7075743048897412,0.623465895652771,0.1756253279168749,0.1756253279168749,0.9304,1120.989,70.935,
full_ft,distilbert-base-uncased,cola,456,500,matthews_correlation,0.20980088086668114,66955010,100.0,3.0,0.7142857142857143,0.5867036581039429,0.20980088086668114,0.20980088086668114,0.8725,1195.369,75.642,
full_ft,distilbert-base-uncased,cola,789,500,matthews_correlation,0.0,66955010,100.0,3.0,0.6912751677852349,0.6208865642547607,0.0,0.0,0.4922,2118.952,134.085,
gradaware_lora,distilbert-base-uncased,cola,1024,500,matthews_correlation,0.2963084792305036,739586,1.0925332946813067,10.0,0.7200383509108341,0.9508967995643616,0.2963084792305036,0.2963084792305036,1.061,983.08,62.208,
gradaware_lora,distilbert-base-uncased,cola,1024,500,matthews_correlation,0.2963084792305036,739586,1.0925332946813067,10.0,0.7200383509108341,0.9508967995643616,0.2963084792305036,0.2963084792305036,0.6104,1708.782,108.13,
gradaware_lora,distilbert-base-uncased,cola,123,500,matthews_correlation,0.28563205054053603,739586,1.0925332946813067,10.0,0.7248322147651006,1.0922397375106812,0.28563205054053603,0.28563205054053603,1.2768,816.885,51.692,
gradaware_lora,distilbert-base-uncased,cola,123,500,matthews_correlation,0.28563205054053603,739586,1.0925332946813067,10.0,0.7248322147651006,1.0922397375106812,0.28563205054053603,0.28563205054053603,0.6528,1597.716,101.102,
gradaware_lora,distilbert-base-uncased,cola,42,500,matthews_correlation,0.28478501314230686,739586,1.0925332946813067,10.0,0.7248322147651006,1.0258502960205078,0.28478501314230686,0.28478501314230686,0.8023,1299.942,82.259,
gradaware_lora,distilbert-base-uncased,cola,42,500,matthews_correlation,0.28478501314230686,739586,1.0925332946813067,10.0,0.7248322147651006,1.0258502960205078,0.28478501314230686,0.28478501314230686,0.6012,1734.971,109.787,
gradaware_lora,distilbert-base-uncased,cola,456,500,matthews_correlation,0.28641560633509966,739586,1.0925332946813067,10.0,0.7277085330776606,0.9362269639968872,0.28641560633509966,0.28641560633509966,0.7925,1316.108,83.282,
gradaware_lora,distilbert-base-uncased,cola,456,500,matthews_correlation,0.28641560633509966,739586,1.0925332946813067,10.0,0.7277085330776606,0.9362269639968872,0.28641560633509966,0.28641560633509966,0.6105,1708.373,108.104,
gradaware_lora,distilbert-base-uncased,cola,789,500,matthews_correlation,0.22839800300267465,739586,1.0925332946813067,10.0,0.7114093959731543,1.143399953842163,0.22839800300267465,0.22839800300267465,1.0158,1026.765,64.973,
gradaware_lora,distilbert-base-uncased,cola,789,500,matthews_correlation,0.22839800300267465,739586,1.0925332946813067,10.0,0.7114093959731543,1.143399953842163,0.22839800300267465,0.22839800300267465,0.6022,1731.846,109.589,
lora,distilbert-base-uncased,cola,1024,500,matthews_correlation,0.2814761662567701,739586,1.0925332946813067,10.0,0.713326941514861,0.9321296811103821,0.2814761662567701,0.2814761662567701,1.0204,1022.148,64.681,
lora,distilbert-base-uncased,cola,1024,500,matthews_correlation,0.2814761662567701,739586,1.0925332946813067,10.0,0.713326941514861,0.9321296811103821,0.2814761662567701,0.2814761662567701,0.5678,1836.765,116.229,
lora,distilbert-base-uncased,cola,123,500,matthews_correlation,0.28712183377872585,739586,1.0925332946813067,10.0,0.725790987535954,1.0771880149841309,0.28712183377872585,0.28712183377872585,1.1254,926.745,58.643,
lora,distilbert-base-uncased,cola,123,500,matthews_correlation,0.28712183377872585,739586,1.0925332946813067,10.0,0.725790987535954,1.0771880149841309,0.28712183377872585,0.28712183377872585,0.5893,1770.026,112.006,
lora,distilbert-base-uncased,cola,42,500,matthews_correlation,0.29500136212528794,739586,1.0925332946813067,10.0,0.7286673058485139,0.9985944032669067,0.29500136212528794,0.29500136212528794,0.6069,1718.463,108.743,
lora,distilbert-base-uncased,cola,42,500,matthews_correlation,0.29500136212528794,739586,1.0925332946813067,10.0,0.7286673058485139,0.9985944032669067,0.29500136212528794,0.29500136212528794,2.2827,456.909,28.913,
lora,distilbert-base-uncased,cola,456,500,matthews_correlation,0.2617780929941614,739586,1.0925332946813067,10.0,0.7200383509108341,0.9727796316146851,0.2617780929941614,0.2617780929941614,0.9782,1066.266,67.472,
lora,distilbert-base-uncased,cola,456,500,matthews_correlation,0.2617780929941614,739586,1.0925332946813067,10.0,0.7200383509108341,0.9727796316146851,0.2617780929941614,0.2617780929941614,0.5794,1800.061,113.906,
lora,distilbert-base-uncased,cola,789,500,matthews_correlation,0.23957463000844328,739586,1.0925332946813067,10.0,0.7152444870565676,1.1346569061279297,0.23957463000844328,0.23957463000844328,0.9968,1046.353,66.212,
lora,distilbert-base-uncased,cola,789,500,matthews_correlation,0.23957463000844328,739586,1.0925332946813067,10.0,0.7152444870565676,1.1346569061279297,0.23957463000844328,0.23957463000844328,0.6007,1736.393,109.877,
topheavy_lora,distilbert-base-uncased,cola,1024,500,matthews_correlation,0.28728961154323857,739586,1.0925332946813067,10.0,0.7181208053691275,0.9117441773414612,0.28728961154323857,0.28728961154323857,0.6366,1638.288,103.669,
topheavy_lora,distilbert-base-uncased,cola,123,500,matthews_correlation,0.294215594152386,739586,1.0925332946813067,10.0,0.7286673058485139,1.086173415184021,0.294215594152386,0.294215594152386,1.2867,810.595,51.294,
topheavy_lora,distilbert-base-uncased,cola,42,500,matthews_correlation,0.28478501314230686,739586,1.0925332946813067,10.0,0.7248322147651006,1.0078130960464478,0.28478501314230686,0.28478501314230686,1.4736,707.781,44.788,
topheavy_lora,distilbert-base-uncased,cola,456,500,matthews_correlation,0.2617780929941614,739586,1.0925332946813067,10.0,0.7200383509108341,0.9753453731536865,0.2617780929941614,0.2617780929941614,0.8198,1272.22,80.505,
topheavy_lora,distilbert-base-uncased,cola,789,500,matthews_correlation,0.24304544654485274,739586,1.0925332946813067,10.0,0.716203259827421,1.1066093444824219,0.24304544654485274,0.24304544654485274,0.9037,1154.124,73.032,
bitfit,roberta-base,cola,1024,500,matthews_correlation,0.3986722481537282,694274,0.5569913861662483,10.0,0.7651006711409396,0.5319100022315979,0.3986722481537282,0.3986722481537282,0.809,1289.212,81.58,
bitfit,roberta-base,cola,123,500,matthews_correlation,0.2478080198202608,694274,0.5569913861662483,10.0,0.7229146692233941,0.6328076124191284,0.2478080198202608,0.2478080198202608,0.7788,1339.296,84.749,
bitfit,roberta-base,cola,42,500,matthews_correlation,0.37303996318163357,694274,0.5569913861662483,10.0,0.7574304889741131,0.7057746648788452,0.37303996318163357,0.37303996318163357,0.6957,1499.15,94.865,
bitfit,roberta-base,cola,456,500,matthews_correlation,0.37608632562117483,694274,0.5569913861662483,10.0,0.7583892617449665,0.5852831602096558,0.37608632562117483,0.37608632562117483,0.7317,1425.533,90.206,
bitfit,roberta-base,cola,789,500,matthews_correlation,0.3217362123934227,694274,0.5569913861662483,10.0,0.7420901246404602,0.7416872978210449,0.3217362123934227,0.3217362123934227,0.7691,1356.063,85.81,
full_ft,roberta-base,cola,1024,500,matthews_correlation,0.0,124647170,100.0,3.0,0.6912751677852349,0.5992810726165771,0.0,0.0,0.9592,1087.31,68.804,
full_ft,roberta-base,cola,123,500,matthews_correlation,0.0,124647170,100.0,3.0,0.6912751677852349,0.7058454155921936,0.0,0.0,0.9908,1052.706,66.614,
full_ft,roberta-base,cola,42,500,matthews_correlation,0.0,124647170,100.0,3.0,0.6912751677852349,0.6378286480903625,0.0,0.0,0.9933,1050.037,66.445,
full_ft,roberta-base,cola,456,500,matthews_correlation,0.22111601236634604,124647170,100.0,3.0,0.716203259827421,0.5765388011932373,0.22111601236634604,0.22111601236634604,1.0561,987.631,62.496,
full_ft,roberta-base,cola,789,500,matthews_correlation,0.1763238091552522,124647170,100.0,3.0,0.7066155321188878,0.7473772764205933,0.1763238091552522,0.1763238091552522,0.9731,1071.789,67.822,
gradaware_lora,roberta-base,cola,1024,500,matthews_correlation,0.48848785650378773,887042,0.7066137476531099,10.0,0.7957813998082455,0.7989673614501953,0.48848785650378773,0.48848785650378773,0.9126,1142.927,72.323,
gradaware_lora,roberta-base,cola,123,500,matthews_correlation,0.39950616612594125,887042,0.7066137476531099,10.0,0.7651006711409396,1.0221912860870361,0.39950616612594125,0.39950616612594125,1.012,1030.637,65.218,
gradaware_lora,roberta-base,cola,42,500,matthews_correlation,0.40036786721732714,887042,0.7066137476531099,10.0,0.7651006711409396,1.2902108430862427,0.40036786721732714,0.40036786721732714,1.009,1033.714,65.412,
gradaware_lora,roberta-base,cola,456,500,matthews_correlation,0.4419038227281786,887042,0.7066137476531099,10.0,0.7794822627037392,0.9612404108047485,0.4419038227281786,0.4419038227281786,0.9237,1129.099,71.448,
gradaware_lora,roberta-base,cola,789,500,matthews_correlation,0.4033069994554583,887042,0.7066137476531099,10.0,0.7670182166826462,1.3127423524856567,0.4033069994554583,0.4033069994554583,0.9788,1065.633,67.432,
lora,roberta-base,cola,1024,500,matthews_correlation,0.46425965709454886,887042,0.7066137476531099,10.0,0.7871524448705657,0.7677527666091919,0.46425965709454886,0.46425965709454886,0.9676,1077.888,68.208,
lora,roberta-base,cola,123,500,matthews_correlation,0.39730973802899294,887042,0.7066137476531099,10.0,0.7641418983700863,0.974952220916748,0.39730973802899294,0.39730973802899294,1.027,1015.611,64.267,
lora,roberta-base,cola,42,500,matthews_correlation,0.3641002176705668,887042,0.7066137476531099,10.0,0.7545541706615532,1.2937002182006836,0.3641002176705668,0.3641002176705668,1.0143,1028.339,65.072,
lora,roberta-base,cola,456,500,matthews_correlation,0.4386209168112411,887042,0.7066137476531099,10.0,0.7785234899328859,0.975739598274231,0.4386209168112411,0.4386209168112411,0.9203,1133.364,71.718,
lora,roberta-base,cola,789,500,matthews_correlation,0.40952963024568617,887042,0.7066137476531099,10.0,0.7689357622243528,1.2591708898544312,0.40952963024568617,0.40952963024568617,0.9544,1092.885,69.157,
topheavy_lora,roberta-base,cola,1024,500,matthews_correlation,0.4691968717259682,887042,0.7066137476531099,10.0,0.7890699904122723,0.7902432084083557,0.4691968717259682,0.4691968717259682,1.1133,936.889,59.285,
topheavy_lora,roberta-base,cola,123,500,matthews_correlation,0.38721500375896933,887042,0.7066137476531099,10.0,0.7612655800575263,0.968385636806488,0.38721500375896933,0.38721500375896933,1.07,974.746,61.681,
topheavy_lora,roberta-base,cola,42,500,matthews_correlation,0.3750769421645332,887042,0.7066137476531099,10.0,0.7574304889741131,1.3124372959136963,0.3750769421645332,0.3750769421645332,1.0529,990.635,62.686,
topheavy_lora,roberta-base,cola,456,500,matthews_correlation,0.44753468131064017,887042,0.7066137476531099,10.0,0.7813998082454459,0.9512262344360352,0.44753468131064017,0.44753468131064017,1.081,964.825,61.053,
topheavy_lora,roberta-base,cola,789,500,matthews_correlation,0.39755770260750173,887042,0.7066137476531099,10.0,0.7651006711409396,1.350883960723877,0.39755770260750173,0.39755770260750173,1.0652,979.122,61.958,
bitfit,bert-base-uncased,mrpc,1024,500,f1,0.8173076923076923,104450,0.09540226132861436,10.0,0.7205882352941176,0.5908694267272949,,0.8173076923076923,0.3504,1164.48,74.207,0.8173076923076923
bitfit,bert-base-uncased,mrpc,123,500,f1,0.8240887480190174,104450,0.09540226132861436,10.0,0.7279411764705882,0.6399544477462769,,0.8240887480190174,0.4609,885.318,56.417,0.8240887480190174
bitfit,bert-base-uncased,mrpc,42,500,f1,0.82793867120954,104450,0.09540226132861436,10.0,0.7524509803921569,0.5541039109230042,,0.82793867120954,0.3807,1071.806,68.301,0.82793867120954
bitfit,bert-base-uncased,mrpc,456,500,f1,0.832520325203252,104450,0.09540226132861436,10.0,0.7475490196078431,0.5658403038978577,,0.832520325203252,0.3024,1349.204,85.979,0.832520325203252
bitfit,bert-base-uncased,mrpc,789,500,f1,0.8244514106583072,104450,0.09540226132861436,10.0,0.7254901960784313,0.6064450740814209,,0.8244514106583072,0.4813,847.617,54.015,0.8244514106583072
full_ft,bert-base-uncased,mrpc,1024,500,f1,0.8137254901960784,109483778,100.0,3.0,0.7205882352941176,0.5867119431495667,,0.8137254901960784,0.3433,1188.329,75.727,0.8137254901960784
full_ft,bert-base-uncased,mrpc,123,500,f1,0.834375,109483778,100.0,3.0,0.7401960784313726,0.6176692247390747,,0.834375,0.3947,1033.633,65.869,0.834375
full_ft,bert-base-uncased,mrpc,42,500,f1,0.82,109483778,100.0,3.0,0.7352941176470589,0.553075909614563,,0.82,0.3754,1086.843,69.26,0.82
full_ft,bert-base-uncased,mrpc,456,500,f1,0.8395061728395061,109483778,100.0,3.0,0.7450980392156863,0.587048351764679,,0.8395061728395061,0.4581,890.677,56.759,0.8395061728395061
full_ft,bert-base-uncased,mrpc,789,500,f1,0.8293413173652695,109483778,100.0,3.0,0.7205882352941176,0.6686390042304993,,0.8293413173652695,0.4436,919.695,58.608,0.8293413173652695
gradaware_lora,bert-base-uncased,mrpc,1024,500,f1,0.8173076923076923,296450,0.2700395193203643,10.0,0.7205882352941176,0.7845456600189209,,0.8173076923076923,0.4318,944.96,60.218,0.8173076923076923
gradaware_lora,bert-base-uncased,mrpc,123,500,f1,0.8379705400981997,296450,0.2700395193203643,10.0,0.7573529411764706,0.865126371383667,,0.8379705400981997,0.4,1020.096,65.006,0.8379705400981997
gradaware_lora,bert-base-uncased,mrpc,123,500,f1,0.8360655737704918,296450,0.2700395193203643,10.0,0.7549019607843137,0.8686617612838745,,0.8360655737704918,0.3926,1039.325,66.231,0.8360655737704918
gradaware_lora,bert-base-uncased,mrpc,42,500,f1,0.8444444444444444,296450,0.2700395193203643,10.0,0.7769607843137255,0.6318714022636414,,0.8444444444444444,0.4161,980.558,62.487,0.8444444444444444
gradaware_lora,bert-base-uncased,mrpc,42,500,f1,0.8444444444444444,296450,0.2700395193203643,10.0,0.7769607843137255,0.6324756145477295,,0.8444444444444444,0.3961,1030.157,65.647,0.8444444444444444
gradaware_lora,bert-base-uncased,mrpc,456,500,f1,0.8322368421052632,296450,0.2700395193203643,10.0,0.75,0.6205065846443176,,0.8322368421052632,0.402,1014.827,64.67,0.8322368421052632
gradaware_lora,bert-base-uncased,mrpc,456,500,f1,0.839344262295082,296450,0.2700395193203643,10.0,0.7598039215686274,0.618876576423645,,0.839344262295082,0.3807,1071.838,68.303,0.839344262295082
gradaware_lora,bert-base-uncased,mrpc,789,500,f1,0.8165869218500797,296450,0.2700395193203643,10.0,0.7181372549019608,0.7839128375053406,,0.8165869218500797,0.3921,1040.484,66.305,0.8165869218500797
lora,bert-base-uncased,mrpc,1024,500,f1,0.8205128205128205,296450,0.2700395193203643,10.0,0.7254901960784313,0.7506869435310364,,0.8205128205128205,0.3832,1064.748,67.852,0.8205128205128205
lora,bert-base-uncased,mrpc,123,500,f1,0.8398692810457516,296450,0.2700395193203643,10.0,0.7598039215686274,0.8678787350654602,,0.8398692810457516,0.4116,991.289,63.17,0.8398692810457516
lora,bert-base-uncased,mrpc,42,500,f1,0.8287671232876712,296450,0.2700395193203643,10.0,0.7549019607843137,0.6288731694221497,,0.8287671232876712,0.446,914.841,58.299,0.8287671232876712
lora,bert-base-uncased,mrpc,456,500,f1,0.8379705400981997,296450,0.2700395193203643,10.0,0.7573529411764706,0.6370590329170227,,0.8379705400981997,0.3705,1101.17,70.173,0.8379705400981997
lora,bert-base-uncased,mrpc,789,500,f1,0.8306709265175719,296450,0.2700395193203643,10.0,0.7401960784313726,0.7808456420898438,,0.8306709265175719,0.4485,909.731,57.973,0.8306709265175719
topheavy_lora,bert-base-uncased,mrpc,1024,500,f1,0.819935691318328,296450,0.2700395193203643,10.0,0.7254901960784313,0.7767000198364258,,0.819935691318328,0.4342,939.746,59.886,0.819935691318328
topheavy_lora,bert-base-uncased,mrpc,123,500,f1,0.8403908794788274,296450,0.2700395193203643,10.0,0.7598039215686274,0.8791490197181702,,0.8403908794788274,0.523,780.075,49.711,0.8403908794788274
topheavy_lora,bert-base-uncased,mrpc,42,500,f1,0.8336192109777015,296450,0.2700395193203643,10.0,0.7622549019607843,0.6468109488487244,,0.8336192109777015,0.5073,804.219,51.249,0.8336192109777015
topheavy_lora,bert-base-uncased,mrpc,456,500,f1,0.8379705400981997,296450,0.2700395193203643,10.0,0.7573529411764706,0.6485190987586975,,0.8379705400981997,0.7152,570.492,36.355,0.8379705400981997
topheavy_lora,bert-base-uncased,mrpc,789,500,f1,0.832,296450,0.2700395193203643,10.0,0.7426470588235294,0.7902808785438538,,0.832,0.6131,665.451,42.406,0.832
bitfit,distilbert-base-uncased,mrpc,1024,500,f1,0.8102893890675241,643586,0.961221572515634,10.0,0.7107843137254902,0.5985521078109741,,0.8102893890675241,0.317,1286.895,82.008,0.8102893890675241
bitfit,distilbert-base-uncased,mrpc,123,500,f1,0.8251968503937008,643586,0.961221572515634,10.0,0.7279411764705882,0.6696338057518005,,0.8251968503937008,0.2953,1381.554,88.04,0.8251968503937008
bitfit,distilbert-base-uncased,mrpc,42,500,f1,0.7953020134228188,643586,0.961221572515634,10.0,0.7009803921568627,0.5606006979942322,,0.7953020134228188,0.3067,1330.112,84.762,0.7953020134228188
bitfit,distilbert-base-uncased,mrpc,456,500,f1,0.8153078202995009,643586,0.961221572515634,10.0,0.7279411764705882,0.5993066430091858,,0.8153078202995009,0.2628,1552.558,98.938,0.8153078202995009
bitfit,distilbert-base-uncased,mrpc,789,500,f1,0.8164556962025317,643586,0.961221572515634,10.0,0.7156862745098039,0.621235191822052,,0.8164556962025317,0.2375,1718.062,109.484,0.8164556962025317
full_ft,distilbert-base-uncased,mrpc,1024,500,f1,0.8220858895705522,66955010,100.0,3.0,0.7156862745098039,0.5691936612129211,,0.8220858895705522,0.2325,1754.988,111.837,0.8220858895705522
full_ft,distilbert-base-uncased,mrpc,123,500,f1,0.824773413897281,66955010,100.0,3.0,0.7156862745098039,0.6057835221290588,,0.824773413897281,0.3562,1145.487,72.997,0.824773413897281
full_ft,distilbert-base-uncased,mrpc,42,500,f1,0.8167701863354038,66955010,100.0,3.0,0.7107843137254902,0.5374847054481506,,0.8167701863354038,0.2152,1895.756,120.808,0.8167701863354038
full_ft,distilbert-base-uncased,mrpc,456,500,f1,0.8233532934131736,66955010,100.0,3.0,0.7107843137254902,0.5564014911651611,,0.8233532934131736,0.2472,1650.403,105.173,0.8233532934131736
full_ft,distilbert-base-uncased,mrpc,789,500,f1,0.8266666666666667,66955010,100.0,3.0,0.7132352941176471,0.5728662610054016,,0.8266666666666667,0.3766,1083.354,69.037,0.8266666666666667
gradaware_lora,distilbert-base-uncased,mrpc,1024,500,f1,0.834983498349835,739586,1.0925332946813067,10.0,0.7549019607843137,0.659955620765686,,0.834983498349835,0.325,1255.384,80.0,0.834983498349835
gradaware_lora,distilbert-base-uncased,mrpc,1024,500,f1,0.834983498349835,739586,1.0925332946813067,10.0,0.7549019607843137,0.6605383157730103,,0.834983498349835,0.2381,1713.752,109.21,0.834983498349835
gradaware_lora,distilbert-base-uncased,mrpc,123,500,f1,0.8204283360790774,739586,1.0925332946813067,10.0,0.7328431372549019,0.8632245659828186,,0.8204283360790774,0.3674,1110.509,70.768,0.8204283360790774
gradaware_lora,distilbert-base-uncased,mrpc,123,500,f1,0.8204283360790774,739586,1.0925332946813067,10.0,0.7328431372549019,0.8634933233261108,,0.8204283360790774,0.2659,1534.528,97.789,0.8204283360790774
gradaware_lora,distilbert-base-uncased,mrpc,42,500,f1,0.823943661971831,739586,1.0925332946813067,10.0,0.7549019607843137,0.6096271276473999,,0.823943661971831,0.4186,974.573,62.105,0.823943661971831
gradaware_lora,distilbert-base-uncased,mrpc,42,500,f1,0.823943661971831,739586,1.0925332946813067,10.0,0.7549019607843137,0.6109527349472046,,0.823943661971831,0.2669,1528.836,97.426,0.823943661971831
gradaware_lora,distilbert-base-uncased,mrpc,456,500,f1,0.8378378378378378,739586,1.0925332946813067,10.0,0.7647058823529411,0.669597327709198,,0.8378378378378378,0.3047,1339.137,85.337,0.8378378378378378
gradaware_lora,distilbert-base-uncased,mrpc,456,500,f1,0.8358714043993232,739586,1.0925332946813067,10.0,0.7622549019607843,0.6697893142700195,,0.8358714043993232,0.2419,1686.789,107.491,0.8358714043993232
gradaware_lora,distilbert-base-uncased,mrpc,789,500,f1,0.8186195826645265,739586,1.0925332946813067,10.0,0.7230392156862745,0.7351294755935669,,0.8186195826645265,0.2768,1473.957,93.929,0.8186195826645265
gradaware_lora,distilbert-base-uncased,mrpc,789,500,f1,0.8186195826645265,739586,1.0925332946813067,10.0,0.7230392156862745,0.7351294755935669,,0.8186195826645265,0.2477,1647.054,104.959,0.8186195826645265
lora,distilbert-base-uncased,mrpc,1024,500,f1,0.8355263157894737,739586,1.0925332946813067,10.0,0.7549019607843137,0.6478294134140015,,0.8355263157894737,0.2849,1432.301,91.274,0.8355263157894737
lora,distilbert-base-uncased,mrpc,1024,500,f1,0.8355263157894737,739586,1.0925332946813067,10.0,0.7549019607843137,0.6483193039894104,,0.8355263157894737,0.2467,1653.694,105.382,0.8355263157894737
